id,timestamp,scene,framerate,marker,rating
6,2023-09-29 11:20:03.505140,text_d,144,point,3
6,2023-09-29 11:20:10.404023,text_d,144,none,5
6,2023-09-29 11:20:16.465181,text_d,144,aruco,3
6,2023-09-29 11:20:23.966934,text_d,144,qr,2
6,2023-09-29 11:20:32.457147,text_w,200,point,5
6,2023-09-29 11:20:38.313224,text_w,200,none,5
6,2023-09-29 11:20:44.716179,text_w,200,aruco,5
6,2023-09-29 11:20:50.919080,text_w,200,qr,5
6,2023-09-29 11:20:57.345338,image,200,point,5
6,2023-09-29 11:21:03.719116,image,200,none,5
6,2023-09-29 11:21:09.886428,image,200,aruco,5
6,2023-09-29 11:21:15.849439,image,200,qr,5
6,2023-09-29 11:21:24.697474,text_d,200,point,4
6,2023-09-29 11:21:30.625646,text_d,200,none,5
6,2023-09-29 11:21:38.272235,text_d,200,aruco,4
6,2023-09-29 11:21:44.740759,text_d,200,qr,3
6,2023-09-29 11:21:54.113890,text_w,240,point,5
6,2023-09-29 11:22:00.908895,text_w,240,none,5
6,2023-09-29 11:22:07.482023,text_w,240,aruco,5
6,2023-09-29 11:22:13.546072,text_w,240,qr,5
6,2023-09-29 11:22:21.050244,image,240,point,5
6,2023-09-29 11:22:27.242237,image,240,none,5
6,2023-09-29 11:22:33.171778,image,240,aruco,5
6,2023-09-29 11:22:39.133406,image,240,qr,5
6,2023-09-29 11:22:45.257086,text_d,240,point,3
6,2023-09-29 11:22:51.240396,text_d,240,none,5
6,2023-09-29 11:22:57.677653,text_d,240,aruco,4
6,2023-09-29 11:23:04.061706,text_d,240,qr,2
6,2023-09-29 11:23:12.746670,text_d,240,qr,3
6,2023-09-29 11:23:18.642758,text_d,240,point,3
6,2023-09-29 11:23:24.884359,text_d,240,aruco,3
6,2023-09-29 11:23:30.773960,text_d,240,none,5
6,2023-09-29 11:23:37.027091,text_w,240,qr,5
6,2023-09-29 11:23:42.918098,text_w,240,point,5
6,2023-09-29 11:23:48.995203,text_w,240,aruco,5
6,2023-09-29 11:23:55.374196,text_w,240,none,5
6,2023-09-29 11:24:02.076114,image,240,qr,5
6,2023-09-29 11:24:08.006323,image,240,point,5
6,2023-09-29 11:24:13.910381,image,240,aruco,5
6,2023-09-29 11:24:19.660905,image,240,none,5
6,2023-09-29 11:24:28.894544,text_d,120,qr,2
6,2023-09-29 11:24:34.870594,text_d,120,point,2
6,2023-09-29 11:24:40.902663,text_d,120,aruco,1
6,2023-09-29 11:24:46.702703,text_d,120,none,5
6,2023-09-29 11:24:55.990793,text_w,120,qr,4
6,2023-09-29 11:25:02.806825,text_w,120,point,5
6,2023-09-29 11:25:08.518869,text_w,120,aruco,5
6,2023-09-29 11:25:14.654859,text_w,120,none,5
6,2023-09-29 11:25:20.927018,image,120,qr,4
6,2023-09-29 11:25:27.308810,image,120,point,5
6,2023-09-29 11:25:33.348159,image,120,aruco,4
6,2023-09-29 11:25:39.391122,image,120,none,5
6,2023-09-29 11:25:47.612359,text_d,200,qr,3
6,2023-09-29 11:25:53.767325,text_d,200,point,3
6,2023-09-29 11:26:00.076448,text_d,200,aruco,3
6,2023-09-29 11:26:05.791365,text_d,200,none,5
6,2023-09-29 11:26:11.439532,text_w,200,qr,5
6,2023-09-29 11:26:17.119546,text_w,200,point,5
6,2023-09-29 11:26:22.900655,text_w,200,aruco,5
6,2023-09-29 11:26:28.652716,text_w,200,none,5
6,2023-09-29 11:26:34.484743,image,200,qr,5
6,2023-09-29 11:26:40.796832,image,200,point,5
6,2023-09-29 11:26:46.791810,image,200,aruco,5
6,2023-09-29 11:26:53.252867,image,200,none,5
6,2023-09-29 11:27:01.228928,text_d,144,qr,2
6,2023-09-29 11:27:06.927999,text_d,144,point,1
6,2023-09-29 11:27:12.528016,text_d,144,aruco,2
6,2023-09-29 11:27:18.232048,text_d,144,none,5
6,2023-09-29 11:27:23.976100,text_w,144,qr,5
6,2023-09-29 11:27:29.680183,text_w,144,point,5
6,2023-09-29 11:27:35.267094,text_w,144,aruco,5
6,2023-09-29 11:27:40.899137,text_w,144,none,5
6,2023-09-29 11:27:47.840241,image,144,qr,4
6,2023-09-29 11:27:53.835242,image,144,point,4
6,2023-09-29 11:27:59.840419,image,144,aruco,4
6,2023-09-29 11:28:05.888471,image,144,none,5
6,2023-09-29 11:28:13.688478,image,120,aruco,4
6,2023-09-29 11:28:22.267399,image,120,point,4
6,2023-09-29 11:28:29.939388,image,120,qr,4
6,2023-09-29 11:28:36.008522,image,120,none,5
6,2023-09-29 11:28:44.751174,text_d,120,aruco,3
6,2023-09-29 11:28:50.741812,text_d,120,point,2
6,2023-09-29 11:28:56.351322,text_d,120,qr,1
6,2023-09-29 11:29:02.533802,text_d,120,none,5
6,2023-09-29 11:29:08.960732,text_w,120,aruco,5
6,2023-09-29 11:29:15.555730,text_w,120,point,5
6,2023-09-29 11:29:21.234904,text_w,120,qr,5
6,2023-09-29 11:29:27.107101,text_w,120,none,5
6,2023-09-29 11:29:35.534123,image,200,aruco,4
6,2023-09-29 11:29:41.473115,image,200,point,5
6,2023-09-29 11:29:50.593149,image,200,qr,4
6,2023-09-29 11:29:57.361853,image,200,none,5
6,2023-09-29 11:30:03.654289,text_d,200,aruco,3
6,2023-09-29 11:30:09.137201,text_d,200,point,2
6,2023-09-29 11:30:14.681349,text_d,200,qr,1
6,2023-09-29 11:30:20.529461,text_d,200,none,5
6,2023-09-29 11:30:26.089463,text_w,200,aruco,5
6,2023-09-29 11:30:32.086472,text_w,200,point,5
6,2023-09-29 11:30:37.865513,text_w,200,qr,5
6,2023-09-29 11:30:43.689565,text_w,200,none,5
6,2023-09-29 11:30:52.548568,image,144,aruco,4
6,2023-09-29 11:30:58.601625,image,144,point,4
6,2023-09-29 11:31:04.585634,image,144,qr,4
6,2023-09-29 11:31:10.889714,image,144,none,5
6,2023-09-29 11:31:17.630791,text_d,144,aruco,2
6,2023-09-29 11:31:24.982869,text_d,144,point,2
6,2023-09-29 11:31:30.646893,text_d,144,qr,1
6,2023-09-29 11:31:36.638986,text_d,144,none,5
6,2023-09-29 11:31:43.318991,text_w,144,aruco,5
6,2023-09-29 11:31:49.399054,text_w,144,point,5
6,2023-09-29 11:31:55.215086,text_w,144,qr,5
6,2023-09-29 11:32:01.303082,text_w,144,none,5
6,2023-09-29 11:32:10.367217,image,240,aruco,4
6,2023-09-29 11:32:16.815102,image,240,point,5
6,2023-09-29 11:32:22.783218,image,240,qr,5
6,2023-09-29 11:32:28.584765,image,240,none,5
6,2023-09-29 11:32:34.282317,text_d,240,aruco,4
6,2023-09-29 11:32:39.730266,text_d,240,point,3
6,2023-09-29 11:32:45.666360,text_d,240,qr,2
6,2023-09-29 11:32:52.218356,text_d,240,none,5
6,2023-09-29 11:32:58.196500,text_w,240,aruco,5
6,2023-09-29 11:33:04.164519,text_w,240,point,5
6,2023-09-29 11:33:09.959571,text_w,240,qr,5
6,2023-09-29 11:33:15.879589,text_w,240,none,5
8,2023-10-26 10:16:26.400727,text_w,144,point,5
8,2023-10-26 10:16:32.813759,text_w,144,qr,5
8,2023-10-26 10:16:39.129442,text_w,144,none,5
8,2023-10-26 10:16:45.433470,text_w,144,aruco,5
8,2023-10-26 10:16:51.808746,image,144,point,5
8,2023-10-26 10:16:58.416824,image,144,qr,5
8,2023-10-26 10:17:05.024919,image,144,none,5
8,2023-10-26 10:17:12.000763,image,144,aruco,5
8,2023-10-26 10:17:22.464913,text_d,144,point,3
8,2023-10-26 10:17:31.125922,text_d,144,qr,3
8,2023-10-26 10:17:37.657100,text_d,144,none,5
8,2023-10-26 10:17:53.697742,text_d,144,aruco,3
8,2023-10-26 10:18:01.993184,text_w,240,point,5
8,2023-10-26 10:18:08.329288,text_w,240,qr,5
8,2023-10-26 10:18:14.705208,text_w,240,none,5
8,2023-10-26 10:18:25.599765,text_w,240,aruco,2
8,2023-10-26 10:18:32.046414,image,240,point,5
8,2023-10-26 10:18:38.572071,image,240,qr,5
8,2023-10-26 10:18:48.942281,image,240,none,5
8,2023-10-26 10:18:55.313286,image,240,aruco,5
8,2023-10-26 10:19:01.542379,text_d,240,point,4
8,2023-10-26 10:19:08.134536,text_d,240,qr,3
8,2023-10-26 10:19:14.817393,text_d,240,none,5
8,2023-10-26 10:19:21.140296,text_d,240,aruco,4
8,2023-10-26 10:19:29.473447,text_w,200,point,5
8,2023-10-26 10:19:35.886601,text_w,200,qr,5
8,2023-10-26 10:19:42.300382,text_w,200,none,5
8,2023-10-26 10:19:48.878649,text_w,200,aruco,5
8,2023-10-26 10:19:55.441623,image,200,point,5
8,2023-10-26 10:20:01.897649,image,200,qr,5
8,2023-10-26 10:20:08.617668,image,200,none,5
8,2023-10-26 10:20:15.166716,image,200,aruco,5
8,2023-10-26 10:20:22.262801,text_d,200,point,4
8,2023-10-26 10:20:28.022845,text_d,200,qr,3
8,2023-10-26 10:20:33.673813,text_d,200,none,5
8,2023-10-26 10:20:39.724648,text_d,200,aruco,4
8,2023-10-26 10:20:47.510892,text_w,120,point,4
8,2023-10-26 10:20:53.561850,text_w,120,qr,5
8,2023-10-26 10:20:59.247694,text_w,120,none,5
8,2023-10-26 10:21:04.705852,text_w,120,aruco,5
8,2023-10-26 10:21:10.710911,image,120,point,5
8,2023-10-26 10:21:16.598932,image,120,qr,4
8,2023-10-26 10:21:22.487760,image,120,none,5
8,2023-10-26 10:21:27.975151,image,120,aruco,4
8,2023-10-26 10:21:33.746021,text_d,120,point,4
8,2023-10-26 10:21:39.332907,text_d,120,qr,2
8,2023-10-26 10:21:45.096506,text_d,120,none,5
8,2023-10-26 10:21:53.058038,text_d,120,aruco,3
8,2023-10-26 10:22:00.647148,image,120,aruco,4
8,2023-10-26 10:22:06.919157,image,120,none,5
8,2023-10-26 10:22:12.527024,image,120,qr,4
8,2023-10-26 10:22:18.495219,image,120,point,4
8,2023-10-26 10:22:25.079269,text_d,120,aruco,4
8,2023-10-26 10:22:30.735189,text_d,120,none,5
8,2023-10-26 10:22:36.651032,text_d,120,qr,3
8,2023-10-26 10:22:42.703344,text_d,120,point,3
8,2023-10-26 10:22:49.037119,text_w,120,aruco,5
8,2023-10-26 10:22:54.783349,text_w,120,none,5
8,2023-10-26 10:23:01.208082,text_w,120,qr,5
8,2023-10-26 10:23:07.101290,text_w,120,point,5
8,2023-10-26 10:23:14.866491,image,200,aruco,5
8,2023-10-26 10:23:20.671601,image,200,none,5
8,2023-10-26 10:23:26.162452,image,200,qr,4
8,2023-10-26 10:23:31.927653,image,200,point,5
8,2023-10-26 10:23:38.162505,text_d,200,aruco,4
8,2023-10-26 10:23:43.898462,text_d,200,none,5
8,2023-10-26 10:23:49.903617,text_d,200,qr,4
8,2023-10-26 10:23:55.567513,text_d,200,point,3
8,2023-10-26 10:24:02.263528,text_w,200,aruco,5
8,2023-10-26 10:24:08.359511,text_w,200,none,5
8,2023-10-26 10:24:14.039537,text_w,200,qr,5
8,2023-10-26 10:24:19.850473,text_w,200,point,5
8,2023-10-26 10:24:28.285414,image,240,aruco,5
8,2023-10-26 10:24:34.119769,image,240,none,5
8,2023-10-26 10:24:39.774286,image,240,qr,5
8,2023-10-26 10:24:45.354715,image,240,point,5
8,2023-10-26 10:24:51.066702,text_d,240,aruco,4
8,2023-10-26 10:24:56.994748,text_d,240,none,5
8,2023-10-26 10:25:03.002728,text_d,240,qr,4
8,2023-10-26 10:25:08.690806,text_d,240,point,3
8,2023-10-26 10:25:14.322791,text_w,240,aruco,5
8,2023-10-26 10:25:19.962819,text_w,240,none,5
8,2023-10-26 10:25:25.634888,text_w,240,qr,5
8,2023-10-26 10:25:31.206458,text_w,240,point,5
8,2023-10-26 10:25:39.037793,image,144,aruco,4
8,2023-10-26 10:25:45.119995,image,144,none,5
8,2023-10-26 10:25:50.754911,image,144,qr,4
8,2023-10-26 10:25:56.261805,image,144,point,4
8,2023-10-26 10:26:01.826909,text_d,144,aruco,3
8,2023-10-26 10:26:07.615998,text_d,144,none,5
8,2023-10-26 10:26:13.346942,text_d,144,qr,3
8,2023-10-26 10:26:18.821832,text_d,144,point,2
8,2023-10-26 10:26:24.483063,text_w,144,aruco,5
8,2023-10-26 10:26:30.149095,text_w,144,none,5
8,2023-10-26 10:26:35.832007,text_w,144,qr,5
8,2023-10-26 10:26:41.251015,text_w,144,point,5
8,2023-10-26 10:26:49.094043,image,120,point,4
8,2023-10-26 10:26:54.515203,image,120,aruco,4
8,2023-10-26 10:27:00.219151,image,120,qr,4
8,2023-10-26 10:27:05.691244,image,120,none,5
8,2023-10-26 10:27:11.416253,text_d,120,point,3
8,2023-10-26 10:27:17.112237,text_d,120,aruco,3
8,2023-10-26 10:27:25.160177,text_d,120,qr,2
8,2023-10-26 10:27:31.312323,text_d,120,none,5
8,2023-10-26 10:27:37.112366,text_w,120,point,5
8,2023-10-26 10:27:42.696361,text_w,120,aruco,5
8,2023-10-26 10:27:48.350996,text_w,120,qr,5
8,2023-10-26 10:27:53.915400,text_w,120,none,5
8,2023-10-26 10:28:02.083409,image,240,point,5
8,2023-10-26 10:28:08.656505,image,240,aruco,5
8,2023-10-26 10:28:14.816488,image,240,qr,5
8,2023-10-26 10:28:20.672608,image,240,none,5
8,2023-10-26 10:28:26.179599,text_d,240,point,4
8,2023-10-26 10:28:31.739607,text_d,240,aruco,3
8,2023-10-26 10:28:37.123973,text_d,240,qr,2
8,2023-10-26 10:28:42.643618,text_d,240,none,5
8,2023-10-26 10:28:48.883643,text_w,240,point,5
8,2023-10-26 10:28:54.736640,text_w,240,aruco,5
8,2023-10-26 10:29:00.387661,text_w,240,qr,5
8,2023-10-26 10:29:06.043669,text_w,240,none,5
8,2023-10-26 10:29:13.571681,image,200,point,5
8,2023-10-26 10:29:19.739773,image,200,aruco,5
8,2023-10-26 10:29:25.610181,image,200,qr,5
8,2023-10-26 10:29:31.171773,image,200,none,5
8,2023-10-26 10:29:37.642194,text_d,200,point,3
8,2023-10-26 10:29:43.011693,text_d,200,aruco,2
8,2023-10-26 10:29:48.534542,text_d,200,qr,2
8,2023-10-26 10:29:55.480822,text_d,200,none,5
8,2023-10-26 10:30:02.574635,text_w,200,point,4
8,2023-10-26 10:30:08.723809,text_w,200,aruco,5
8,2023-10-26 10:30:14.411848,text_w,200,qr,5
8,2023-10-26 10:30:20.139835,text_w,200,none,5
8,2023-10-26 10:30:27.728874,image,144,point,4
8,2023-10-26 10:30:33.472918,image,144,aruco,4
8,2023-10-26 10:30:38.928961,image,144,qr,3
8,2023-10-26 10:30:44.384972,image,144,none,5
8,2023-10-26 10:30:49.668002,text_d,144,point,3
8,2023-10-26 10:30:55.105051,text_d,144,aruco,2
8,2023-10-26 10:31:00.628028,text_d,144,qr,2
8,2023-10-26 10:31:06.307983,text_d,144,none,5
8,2023-10-26 10:31:11.768926,text_w,144,point,5
8,2023-10-26 10:31:17.425088,text_w,144,aruco,5
8,2023-10-26 10:31:22.822250,text_w,144,qr,4
8,2023-10-26 10:31:28.462161,text_w,144,none,5
9,2023-10-26 12:06:37.198061,image,240,aruco,5
9,2023-10-26 12:06:43.819198,image,240,none,5
9,2023-10-26 12:06:51.459227,image,240,point,5
9,2023-10-26 12:06:57.728301,image,240,qr,5
9,2023-10-26 12:07:05.723214,text_w,240,aruco,5
9,2023-10-26 12:07:11.595976,text_w,240,none,5
9,2023-10-26 12:07:17.760475,text_w,240,point,5
9,2023-10-26 12:07:23.795422,text_w,240,qr,5
9,2023-10-26 12:07:31.607069,text_d,240,aruco,5
9,2023-10-26 12:07:40.739639,text_d,240,none,4
9,2023-10-26 12:07:47.859689,text_d,240,point,4
9,2023-10-26 12:07:56.243685,text_d,240,qr,3
9,2023-10-26 12:08:06.115750,image,200,aruco,4
9,2023-10-26 12:08:12.086653,image,200,none,4
9,2023-10-26 12:08:19.104899,image,200,point,4
9,2023-10-26 12:08:25.982726,image,200,qr,4
9,2023-10-26 12:08:32.982841,text_w,200,aruco,4
9,2023-10-26 12:08:39.318852,text_w,200,none,4
9,2023-10-26 12:08:45.473206,text_w,200,point,4
9,2023-10-26 12:08:51.796155,text_w,200,qr,4
9,2023-10-26 12:08:58.108111,text_d,200,aruco,3
9,2023-10-26 12:09:11.591860,text_d,200,none,1
9,2023-10-26 12:09:17.887932,text_d,200,point,3
9,2023-10-26 12:09:24.396389,text_d,200,qr,4
9,2023-10-26 12:09:34.700363,image,144,aruco,3
9,2023-10-26 12:09:41.611035,image,144,none,5
9,2023-10-26 12:09:47.924563,image,144,point,5
9,2023-10-26 12:09:56.479557,image,144,qr,5
9,2023-10-26 12:10:02.636734,text_w,144,aruco,5
9,2023-10-26 12:10:08.319673,text_w,144,none,5
9,2023-10-26 12:10:15.284843,text_w,144,point,5
9,2023-10-26 12:10:21.660874,text_w,144,qr,4
9,2023-10-26 12:10:28.124911,text_d,144,aruco,3
9,2023-10-26 12:10:36.404997,text_d,144,none,1
9,2023-10-26 12:10:41.965029,text_d,144,point,3
9,2023-10-26 12:10:48.045104,text_d,144,qr,2
9,2023-10-26 12:10:56.949044,image,120,aruco,5
9,2023-10-26 12:11:04.245193,image,120,none,5
9,2023-10-26 12:11:10.706339,image,120,point,4
9,2023-10-26 12:11:16.626406,image,120,qr,4
9,2023-10-26 12:11:23.125306,text_w,120,aruco,5
9,2023-10-26 12:11:30.027934,text_w,120,none,5
9,2023-10-26 12:11:36.805439,text_w,120,point,5
9,2023-10-26 12:11:45.418570,text_w,120,qr,5
9,2023-10-26 12:11:51.314594,text_d,120,aruco,3
9,2023-10-26 12:11:58.024477,text_d,120,none,1
9,2023-10-26 12:12:08.701642,text_d,120,point,3
9,2023-10-26 12:12:14.565678,text_d,120,qr,2
9,2023-10-26 12:12:22.682856,text_d,120,aruco,2
9,2023-10-26 12:12:28.306902,text_d,120,none,1
9,2023-10-26 12:12:35.552792,text_d,120,qr,2
9,2023-10-26 12:12:42.699090,text_d,120,point,2
9,2023-10-26 12:12:49.952973,text_w,120,aruco,5
9,2023-10-26 12:12:55.592890,text_w,120,none,5
9,2023-10-26 12:13:01.984911,text_w,120,qr,5
9,2023-10-26 12:13:08.526145,text_w,120,point,5
9,2023-10-26 12:13:17.510245,image,120,aruco,5
9,2023-10-26 12:13:23.955340,image,120,none,5
9,2023-10-26 12:13:30.944463,image,120,qr,5
9,2023-10-26 12:13:37.291477,image,120,point,5
9,2023-10-26 12:13:45.267613,text_d,240,aruco,4
9,2023-10-26 12:13:51.921288,text_d,240,none,5
9,2023-10-26 12:13:59.462618,text_d,240,qr,3
9,2023-10-26 12:14:05.531697,text_d,240,point,3
9,2023-10-26 12:14:12.646764,text_w,240,aruco,5
9,2023-10-26 12:14:21.542804,text_w,240,none,5
9,2023-10-26 12:14:28.822802,text_w,240,qr,5
9,2023-10-26 12:14:37.699963,text_w,240,point,5
9,2023-10-26 12:14:44.260055,image,240,aruco,5
9,2023-10-26 12:14:52.412816,image,240,none,5
9,2023-10-26 12:14:58.375146,image,240,qr,5
9,2023-10-26 12:15:04.333677,image,240,point,5
9,2023-10-26 12:15:12.498729,text_d,200,aruco,4
9,2023-10-26 12:15:18.522079,text_d,200,none,5
9,2023-10-26 12:15:25.268153,text_d,200,qr,4
9,2023-10-26 12:15:31.434108,text_d,200,point,3
9,2023-10-26 12:15:37.751241,text_w,200,aruco,5
9,2023-10-26 12:15:43.818166,text_w,200,none,5
9,2023-10-26 12:15:49.810300,text_w,200,qr,5
9,2023-10-26 12:15:55.930333,text_w,200,point,5
9,2023-10-26 12:16:03.177702,image,200,aruco,5
9,2023-10-26 12:16:09.287668,image,200,none,5
9,2023-10-26 12:16:15.256366,image,200,qr,2
9,2023-10-26 12:16:21.439744,image,200,point,5
9,2023-10-26 12:16:29.264403,text_d,144,aruco,3
9,2023-10-26 12:16:35.503769,text_d,144,none,5
9,2023-10-26 12:16:41.780909,text_d,144,qr,3
9,2023-10-26 12:16:47.773751,text_d,144,point,2
9,2023-10-26 12:16:53.656037,text_w,144,aruco,5
9,2023-10-26 12:17:00.048015,text_w,144,none,5
9,2023-10-26 12:17:07.528136,text_w,144,qr,5
9,2023-10-26 12:17:14.656212,text_w,144,point,5
9,2023-10-26 12:17:21.448229,image,144,aruco,5
9,2023-10-26 12:17:28.672260,image,144,none,5
9,2023-10-26 12:17:34.472317,image,144,qr,4
9,2023-10-26 12:17:40.264377,image,144,point,5
9,2023-10-26 12:17:49.043365,text_w,200,none,5
9,2023-10-26 12:17:55.888533,text_w,200,point,5
9,2023-10-26 12:18:04.504599,text_w,200,aruco,5
9,2023-10-26 12:18:10.696633,text_w,200,qr,5
9,2023-10-26 12:18:17.952725,text_d,200,none,5
9,2023-10-26 12:18:24.240655,text_d,200,point,3
9,2023-10-26 12:18:30.456608,text_d,200,aruco,2
9,2023-10-26 12:18:35.981838,text_d,200,qr,1
9,2023-10-26 12:18:44.165967,image,200,none,5
9,2023-10-26 12:18:50.776799,image,200,point,5
9,2023-10-26 12:18:57.320887,image,200,aruco,5
9,2023-10-26 12:19:04.406031,image,200,qr,5
9,2023-10-26 12:19:12.990149,text_w,240,none,4
9,2023-10-26 12:19:19.062140,text_w,240,point,5
9,2023-10-26 12:19:25.446355,text_w,240,aruco,5
9,2023-10-26 12:19:31.857344,text_w,240,qr,5
9,2023-10-26 12:19:39.719066,text_d,240,none,5
9,2023-10-26 12:19:46.486387,text_d,240,point,4
9,2023-10-26 12:19:51.996249,text_d,240,aruco,3
9,2023-10-26 12:19:57.358325,text_d,240,qr,2
9,2023-10-26 12:20:03.462494,image,240,none,5
9,2023-10-26 12:20:09.761485,image,240,point,5
9,2023-10-26 12:20:16.489575,image,240,aruco,5
9,2023-10-26 12:20:22.881668,image,240,qr,4
9,2023-10-26 12:20:31.665732,text_w,120,none,5
9,2023-10-26 12:20:39.001781,text_w,120,point,5
9,2023-10-26 12:20:46.230840,text_w,120,aruco,5
9,2023-10-26 12:20:53.353864,text_w,120,qr,5
9,2023-10-26 12:21:02.353872,text_d,120,none,5
9,2023-10-26 12:21:09.569956,text_d,120,point,3
9,2023-10-26 12:21:16.922009,text_d,120,aruco,3
9,2023-10-26 12:21:22.946062,text_d,120,qr,2
9,2023-10-26 12:21:29.639369,image,120,none,5
9,2023-10-26 12:21:35.815356,image,120,point,4
9,2023-10-26 12:21:42.013179,image,120,aruco,4
9,2023-10-26 12:21:54.213350,image,120,qr,4
9,2023-10-26 12:22:02.474391,text_w,144,none,5
9,2023-10-26 12:22:08.959592,text_w,144,point,5
9,2023-10-26 12:22:16.394590,text_w,144,aruco,5
9,2023-10-26 12:22:22.850602,text_w,144,qr,5
9,2023-10-26 12:22:29.071748,text_d,144,none,5
9,2023-10-26 12:22:36.034718,text_d,144,point,3
9,2023-10-26 12:22:42.127841,text_d,144,aruco,3
9,2023-10-26 12:22:48.290689,text_d,144,qr,2
9,2023-10-26 12:22:53.879914,image,144,none,5
9,2023-10-26 12:22:59.445825,image,144,point,4
9,2023-10-26 12:23:05.642981,image,144,aruco,4
9,2023-10-26 12:23:15.163076,image,144,qr,3
10,2023-11-06 08:33:27.326598,text_d,240,qr,5
10,2023-11-06 08:33:33.438723,text_d,240,aruco,5
10,2023-11-06 08:33:39.051709,text_d,240,point,4
10,2023-11-06 08:33:44.518712,text_d,240,none,5
10,2023-11-06 08:33:50.606731,text_w,240,qr,5
10,2023-11-06 08:33:56.150752,text_w,240,aruco,5
10,2023-11-06 08:34:01.859873,text_w,240,point,5
10,2023-11-06 08:34:07.435878,text_w,240,none,5
10,2023-11-06 08:34:13.203898,image,240,qr,5
10,2023-11-06 08:34:18.854819,image,240,aruco,5
10,2023-11-06 08:34:24.662896,image,240,point,5
10,2023-11-06 08:34:30.262912,image,240,none,5
10,2023-11-06 08:34:37.771925,text_d,200,qr,5
10,2023-11-06 08:34:43.380657,text_d,200,aruco,4
10,2023-11-06 08:34:48.929756,text_d,200,point,3
10,2023-11-06 08:34:55.142951,text_d,200,none,4
10,2023-11-06 08:35:00.830949,text_w,200,qr,5
10,2023-11-06 08:35:06.387934,text_w,200,aruco,5
10,2023-11-06 08:35:11.958998,text_w,200,point,5
10,2023-11-06 08:35:17.435903,text_w,200,none,5
10,2023-11-06 08:35:24.007766,image,200,qr,1
10,2023-11-06 08:35:31.028071,image,200,aruco,5
10,2023-11-06 08:35:36.644043,image,200,point,5
10,2023-11-06 08:35:42.412088,image,200,none,5
10,2023-11-06 08:35:50.244208,text_d,144,qr,3
10,2023-11-06 08:35:55.620199,text_d,144,aruco,2
10,2023-11-06 08:36:00.769985,text_d,144,point,2
10,2023-11-06 08:36:07.607056,text_d,144,none,5
10,2023-11-06 08:36:13.079212,text_w,144,qr,5
10,2023-11-06 08:36:18.647166,text_w,144,aruco,5
10,2023-11-06 08:36:24.191196,text_w,144,point,5
10,2023-11-06 08:36:29.682037,text_w,144,none,5
10,2023-11-06 08:36:35.281195,image,144,qr,5
10,2023-11-06 08:36:40.764158,image,144,aruco,5
10,2023-11-06 08:36:46.284266,image,144,point,3
10,2023-11-06 08:36:52.436295,image,144,none,5
10,2023-11-06 08:37:00.468963,text_d,120,qr,2
10,2023-11-06 08:37:05.951174,text_d,120,aruco,2
10,2023-11-06 08:37:11.343244,text_d,120,point,2
10,2023-11-06 08:37:16.743310,text_d,120,none,5
10,2023-11-06 08:37:22.127307,text_w,120,qr,5
10,2023-11-06 08:37:27.647273,text_w,120,aruco,5
10,2023-11-06 08:37:32.813935,text_w,120,point,5
10,2023-11-06 08:37:39.199327,text_w,120,none,3
10,2023-11-06 08:37:45.135355,image,120,qr,5
10,2023-11-06 08:37:50.748441,image,120,aruco,5
10,2023-11-06 08:37:56.599389,image,120,point,5
10,2023-11-06 08:38:02.276477,image,120,none,5
10,2023-11-06 08:38:09.695481,text_w,120,point,5
10,2023-11-06 08:38:15.079464,text_w,120,qr,5
10,2023-11-06 08:38:20.910053,text_w,120,aruco,4
10,2023-11-06 08:38:26.287498,text_w,120,none,5
10,2023-11-06 08:38:31.858394,text_d,120,point,3
10,2023-11-06 08:38:37.463413,text_d,120,qr,3
10,2023-11-06 08:38:42.988647,text_d,120,aruco,3
10,2023-11-06 08:38:48.743532,text_d,120,none,5
10,2023-11-06 08:38:54.311560,image,120,point,5
10,2023-11-06 08:38:59.700611,image,120,qr,4
10,2023-11-06 08:39:05.098489,image,120,aruco,4
10,2023-11-06 08:39:10.535578,image,120,none,5
10,2023-11-06 08:39:25.319689,text_w,144,point,1
10,2023-11-06 08:39:34.418822,text_w,144,qr,5
10,2023-11-06 08:39:40.261076,text_w,144,aruco,5
10,2023-11-06 08:39:46.240069,text_w,144,none,5
10,2023-11-06 08:39:52.331048,text_d,144,point,2
10,2023-11-06 08:39:57.749325,text_d,144,qr,2
10,2023-11-06 08:40:03.273069,text_d,144,aruco,2
10,2023-11-06 08:40:08.619274,text_d,144,none,5
10,2023-11-06 08:40:17.581540,image,144,point,1
10,2023-11-06 08:40:23.530779,image,144,qr,4
10,2023-11-06 08:40:30.208752,image,144,aruco,1
10,2023-11-06 08:40:36.090948,image,144,none,5
10,2023-11-06 08:40:43.939978,text_w,200,point,5
10,2023-11-06 08:40:49.923943,text_w,200,qr,1
10,2023-11-06 08:40:55.785846,text_w,200,aruco,5
10,2023-11-06 08:41:01.441235,text_w,200,none,5
10,2023-11-06 08:41:06.894322,text_d,200,point,3
10,2023-11-06 08:41:12.412277,text_d,200,qr,3
10,2023-11-06 08:41:17.954093,text_d,200,aruco,3
10,2023-11-06 08:41:23.329609,text_d,200,none,5
10,2023-11-06 08:41:29.054698,image,200,point,5
10,2023-11-06 08:41:34.534787,image,200,qr,5
10,2023-11-06 08:41:40.166834,image,200,aruco,5
10,2023-11-06 08:41:45.814940,image,200,none,5
10,2023-11-06 08:41:53.391003,text_w,240,point,5
